,name,categories,review_count,rating,address,zipcode,city,coordinates,phone,transactions
7337,Pan Gabriel,"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'vegan', 'title': 'Vegan'}]",6,4.0,"['Berlín 222', 'Col. El Carmen Delegación Coyoacan', '04100 Ciudad de México, CDMX', 'Mexico']",04100,Ciudad de México,"{'latitude': 19.35565, 'longitude': -99.16294}",+52 55 6845 4488,[]
7338,Ojo de Agua,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'salad', 'title': 'Salad'}]",6,5.0,"['Av. Pdte. Masaryk 76', 'Col. Polanco', '11550 Ciudad de México, CDMX', 'Mexico']",11550,Ciudad de México,"{'latitude': 19.431162, 'longitude': -99.184378}",+52 55 5204 7661,[]
7339,Vegan pa' cá,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'burgers', 'title': 'Burgers'}]",5,4.0,"['Medellín 118', 'Col. Roma Norte', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.4160692942213, 'longitude': -99.1656852141023}",+52 55 4877 1547,[]
7340,Pan Comido,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",39,4.5,"['Leibnitz 117 -3', '11590 México, D.F.', 'Mexico']",11590,"México, D.F.","{'latitude': 19.4295172620269, 'longitude': -99.1781916570724}",+52 55 6386 0192,[]
7341,ELK,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3,5.0,"['Tenayuca 54', 'Col. Letran Valle', '03650 Ciudad de México, CDMX', 'Mexico']",03650,Ciudad de México,"{'latitude': 19.37898, 'longitude': -99.15818}",+52 55 5393 4929,[]
7342,Vege Taco,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}]",15,4.5,"['Carrillo Puerto 65', 'Col. Villa Coyoacán', '04000 Ciudad de México, CDMX', 'Mexico']",04000,Ciudad de México,"{'latitude': 19.346164, 'longitude': -99.163984}",+52 55 6725 8826,[]
7343,Taco Vegan,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'tacos', 'title': 'Tacos'}]",1,5.0,"['Ribera de San Cosme 7S', 'Col. Sta María la Ribera', '06400 Ciudad de México, CDMX', 'Mexico']",06400,Ciudad de México,"{'latitude': 19.4402814061253, 'longitude': -99.1562090846558}",+52 55 7274 5412,[]
7344,Ramona,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",7,4.5,"['Calle del Artículo 123 116', 'Col. Centro', '06000 Ciudad de México, CDMX', 'Mexico']",06000,Ciudad de México,"{'latitude': 19.4331, 'longitude': -99.14895}",+52 55 9131 4609,[]
7345,Lardo,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]",258,4.5,"['Agustín Melgar 6', 'Col. Condesa', '06140 Ciudad de México, CDMX', 'Mexico']",06140,Ciudad de México,"{'latitude': 19.4179431, 'longitude': -99.1753262}",+52 55 5211 7731,[]
7346,Gatorta,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",32,4.5,"['Puebla 182', 'Col. Insurgentes', '06700 México, D.F.', 'Mexico']",06700,"México, D.F.","{'latitude': 19.4221057, 'longitude': -99.1630886}",+52 55 3038 4404,[]
7348,Pan D'Monium,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",3,4.5,"['Orizaba 83', 'Col. Roma Norte', '06700 México, D.F.', 'Mexico']",06700,"México, D.F.","{'latitude': 19.4201334741434, 'longitude': -99.1602866486968}",+52 55 2330 3287,[]
7349,Luna Vegana,"[{'alias': 'vegan', 'title': 'Vegan'}]",1,5.0,"['Calle Cedro 180', '06400 Ciudad de México, CDMX', 'Mexico']",06400,Ciudad de México,"{'latitude': 19.4487114104463, 'longitude': -99.1623555868864}",+52 55 2124 1104,[]
7350,Señor Vegano,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}]",1,4.0,"['Coahuila 169', 'Col. Roma Norte', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.411231, 'longitude': -99.163751}",+52 55 6798 6727,[]
7351,Don Andres Vegan,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4,4.0,"['Calle Génova 44', 'Col. Juarez', '06600 Ciudad de Mexico, CDMX', 'Mexico']",06600,Ciudad de Mexico,"{'latitude': 19.4262222236925, 'longitude': -99.1637186288361}",+52 55 5920 2600,[]
7353,Saks,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'international', 'title': 'International'}]",55,3.5,"['Campos Elíseos 133', 'Col. Polanco V Secc', '11570 Ciudad de México, CDMX', 'Mexico']",11570,Ciudad de México,"{'latitude': 19.42942, 'longitude': -99.18951}",+52 55 5545 6560,[]
7354,As Happy as Larry,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegan', 'title': 'Vegan'}]",1,4.0,"['Calle Liverpool 45', 'Col. Juárez', '06600 Ciudad de México, CDMX', 'Mexico']",06600,Ciudad de México,"{'latitude': 19.4272238, 'longitude': -99.1582967}",+52 55 2583 6701,[]
7355,Limosneros,"[{'alias': 'mexican', 'title': 'Mexican'}]",132,4.5,"['Av. Ignacio Allende 3', 'Col. Centro Histórico', '06010 Ciudad de México, CDMX', 'Mexico']",06010,Ciudad de México,"{'latitude': 19.436066, 'longitude': -99.137887}",+52 55 5521 5576,[]
7356,Mog,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'ramen', 'title': 'Ramen'}]",141,4.5,"['Frontera 168', 'Col. Roma', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.4162580047098, 'longitude': -99.1551927907724}",+52 55 5264 1629,[]
7357,Forever,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",37,4.0,"['Guanajuato 54', 'Col. Roma', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.417261, 'longitude': -99.1568128}",+52 55 6726 0975,[]
7358,Yug,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",25,4.0,"['Varsovia 3-b', '06600 México, D.F.', 'Mexico']",06600,"México, D.F.","{'latitude': 19.4252154, 'longitude': -99.1684091}",+52 55 5525 5330,[]
7359,Ojo de Agua,"[{'alias': 'gourmet', 'title': 'Specialty Food'}]",1,5.0,"['Avenida de la Paz 57', 'San Angel', '01000 Ciudad de México, CDMX', 'Mexico']",01000,Ciudad de México,"{'latitude': 19.3467027630178, 'longitude': -99.1891415752212}",+52 55 5205 8081,[]
7360,The Sano,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'raw_food', 'title': 'Live/Raw Food'}]",1,5.0,"['Av. Álvaro Obregón 18', 'Col. Roma Nte.', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.4189417859549, 'longitude': -99.1552461073678}",+52 55 6414 3958,[]
7361,Hüngry Beast,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",5,5.0,"['Orizaba 37', 'Col. Roma Norte', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.42231, 'longitude': -99.16085}",+52 55 5239 9990,[]
7362,Monte Kailas,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegan', 'title': 'Vegan'}]",7,4.5,"['Filosofía y Letras 17', 'Col. Copilco Universidad', '04360 México, D.F.', 'Mexico']",04360,"México, D.F.","{'latitude': 19.3346319471237, 'longitude': -99.1781006067459}",+52 55 5659 8383,[]
7363,Carmela y Sal,"[{'alias': 'mexican', 'title': 'Mexican'}]",19,4.5,"['Calle Jardínes del Pedregal 24', '11000 Ciudad de México, CDMX', 'Mexico']",11000,Ciudad de México,"{'latitude': 19.42532, 'longitude': -99.20349}",+52 55 7600 1280,[]
7364,Falafelito,"[{'alias': 'arabian', 'title': 'Arabic'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",11,5.0,"['Malintzin 165', '04100 México, D.F.', 'Mexico']",04100,"México, D.F.","{'latitude': 19.3520028150482, 'longitude': -99.1628580883606}",+52 55 6391 1007,[]
7365,Casa Quimera,"[{'alias': 'mexican', 'title': 'Mexican'}]",10,4.5,"['Guanajuato 115', 'Col. Roma', '06700 México, D.F.', 'Mexico']",06700,"México, D.F.","{'latitude': 19.41688, 'longitude': -99.1597199}",,[]
7366,Café Nin,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",159,4.5,"['Calle Havre 73', '06600 Juárez, CDMX', 'Mexico']",06600,Juárez,"{'latitude': 19.4251988009662, 'longitude': -99.1602681069615}",+52 55 5207 7065,[]
7367,Restaurante Vegetariano Acuarius,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",8,4.0,"['Calle Artículo 123 40', 'Col. Centro', '06050 México, D.F.', 'Mexico']",06050,"México, D.F.","{'latitude': 19.4321584, 'longitude': -99.1425311}",,[]
7369,Mimu,"[{'alias': 'vegan', 'title': 'Vegan'}]",7,4.0,"['Calle de Chihuahua 93B', 'Col. Roma', '06700 México, D.F.', 'Mexico']",06700,"México, D.F.","{'latitude': 19.4177811339948, 'longitude': -99.1584254483354}",+52 55 5264 8731,[]
7370,Fat Vegan,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'vegan', 'title': 'Vegan'}]",9,4.5,"['San Luis Potosí 130', 'Col. Roma Nte.', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.41382, 'longitude': -99.16072}",+52 55 8848 7632,[]
7371,Pozole del Mercado de Comida Coyoacán,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,5.0,"['Higueras S/N Col. Barrio La Concepción', '04020 México, D.F.', 'Mexico']",04020,"México, D.F.","{'latitude': 19.347777537695, 'longitude': -99.1602670735413}",,[]
7372,Restaurante Vegano Radha Krishna,"[{'alias': 'vegan', 'title': 'Vegan'}]",2,4.0,"['Buen Tono 21 Centro', '06000 México, D.F.', 'Mexico']",06000,"México, D.F.","{'latitude': 19.4279661, 'longitude': -99.1437775306885}",+52 55 5512 8726,[]
7373,Chuchito Pérez Cibeles,"[{'alias': 'mexican', 'title': 'Mexican'}]",25,3.0,"['Durango 187', 'Col. Roma', '06700 México, D.F.', 'Mexico']",06700,"México, D.F.","{'latitude': 19.4201240595811, 'longitude': -99.1655421371124}",+52 55 5533 8831,[]
7374,El Califa,"[{'alias': 'mexican', 'title': 'Mexican'}]",164,4.0,"['Paseo de la Reforma 382', '06600 México, D.F.', 'Mexico']",06600,"México, D.F.","{'latitude': 19.4255696134915, 'longitude': -99.1690859355884}",+52 55 5511 9426,[]
7375,Mercado Roma,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bars', 'title': 'Bars'}]",160,4.0,"['Querétaro 225', 'Col. Roma', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.414204, 'longitude': -99.16456}",+52 55 5564 1396,[]
7376,The Green Corner,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'salad', 'title': 'Salad'}]",29,3.5,"['Mazatlán 81', '04160 México, D.F.', 'Mexico']",04160,"México, D.F.","{'latitude': 19.414366, 'longitude': -99.177134}",+52 55 6723 0318,[]
7378,Quintonil,"[{'alias': 'mexican', 'title': 'Mexican'}]",265,4.0,"['Av. Isaac Newton 55', 'Col. Polanco IV Secc', '11550 Ciudad de México, CDMX', 'Mexico']",11550,Ciudad de México,"{'latitude': 19.4311742137487, 'longitude': -99.1915604264588}",+52 55 5280 1660,[]
7381,Vegan Gluten Free,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",1,3.0,"['Av San jeronimo 630', '01090 México, D.F.', 'Mexico']",01090,"México, D.F.","{'latitude': 19.3310872, 'longitude': -99.2082632}",,[]
7382,Máximo Bistrot Local,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}]",152,4.5,"['Tonalá 133', 'Col. Roma', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.4151243, 'longitude': -99.1620289}",+52 55 5264 4291,[]
7383,Rauxa,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",2,4.0,"['Parras esquina con Amsterdam', '(Junto a Rojo Bistrot)', '06500 México, D.F.', 'Mexico']",06500,"México, D.F.","{'latitude': 19.4141014614396, 'longitude': -99.169771873291}",,[]
7385,Cancino,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]",45,4.0,"['Plaza de Villa Madrid 13', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.4204008723504, 'longitude': -99.1668507153789}",+52 55 6650 8598,[]
7386,Gold Taco,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",8,4.0,"['Eugenia 1562', 'Col. Narvarte Poniente', '03020 Ciudad de México, CDMX', 'Mexico']",03020,Ciudad de México,"{'latitude': 19.384769, 'longitude': -99.154038}",+52 55 4632 8174,[]
7387,Centro Macrobiotico Tao,"[{'alias': 'vegan', 'title': 'Vegan'}]",4,4.5,"['Cozumel 76', '06700 México, D.F.', 'Mexico']",06700,"México, D.F.","{'latitude': 19.417148, 'longitude': -99.170446}",,[]
7388,Antica Fornería,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4,4.5,"['Av. Popocatepetl 184', 'Col. Portales Oriente', '03300 México, D.F.', 'Mexico']",03300,"México, D.F.","{'latitude': 19.3617447263219, 'longitude': -99.1534040495753}",+52 55 5601 1702,[]
7389,Cedrón,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'international', 'title': 'International'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",67,4.0,"['Av. Mazatlan 24', 'Col. Condesa', '06140 México, D.F.', 'Mexico']",06140,"México, D.F.","{'latitude': 19.416757226424, 'longitude': -99.1754293218572}",+52 55 7586 8517,[]
7390,Vegan Ville,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",5,5.0,"['Tenayuca 54', 'Col. Letran Valle', '03650 Ciudad de México, CDMX', 'Mexico']",03650,Ciudad de México,"{'latitude': 19.378967, 'longitude': -99.158137}",+52 55 6798 3643,[]
7391,V Ramen,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'vegan', 'title': 'Vegan'}]",6,4.5,"['Av. Álvaro Obregón 230', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.416879, 'longitude': -99.16549}",,[]
7392,Viko,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'tacos', 'title': 'Tacos'}]",17,5.0,"['Paseo de la Reforma S/N', '06600 México, D.F.', 'Mexico']",06600,"México, D.F.","{'latitude': 19.4243033787995, 'longitude': -99.1756199664029}",+52 55 2747 8475,[]
7394,Café Toscano,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",39,3.5,"['Calle Orizaba 42', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.4218674016902, 'longitude': -99.1604640505473}",+52 55 5533 5444,[]
7395,Vegattos,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,5.0,"['Insurgentes Centro 19', 'Col. San Rafael', 'Piso 8', '06470 Cuidad de México, CDMX', 'Mexico']",06470,Cuidad de México,"{'latitude': 19.4389134944109, 'longitude': -99.1563519537738}",+52 55 5535 7129,[]
7396,Republica del Taco,"[{'alias': 'tacos', 'title': 'Tacos'}]",2,5.0,"['Colima 220', 'Col. Roma Nte.', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.41924, 'longitude': -99.16239}",+52 55 8914 5097,[]
7397,Buna,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",49,4.5,"['Orizaba 42', 'Col. Roma Norte', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.421939, 'longitude': -99.160531}",+52 55 5578 2768,[]
7398,Mora Mora,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'salad', 'title': 'Salad'}]",1,1.0,"['Periferico Sur 3720', 'Col. Jardines del Pedregal', '01900 Ciudad de México, CDMX', 'Mexico']",01900,Ciudad de México,"{'latitude': 19.3142482, 'longitude': -99.2203171}",+52 55 8788 0589,[]
7399,Ina's Antojitos Venezolanos,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'latin', 'title': 'Latin American'}]",3,4.5,"['San Luis Potosí 181', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.4133386353393, 'longitude': -99.1636486670845}",+52 55 6843 8646,[]
7400,Lalo!,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'burgers', 'title': 'Burgers'}]",164,4.0,"['Calle Zacatecas 173', 'Col. Roma', '06700 Cuidad de Mexico, CDMX', 'Mexico']",06700,Cuidad de Mexico,"{'latitude': 19.415427, 'longitude': -99.162415}",+52 55 5564 3388,[]
7401,El Kaliche,"[{'alias': 'japanese', 'title': 'Japanese'}]",2,5.0,"['Av. Yucatan 99', 'Col. Roma Norte', '06700 México, D.F.', 'Mexico']",06700,"México, D.F.","{'latitude': 19.413311, 'longitude': -99.1619415}",+52 55 5574 8824,[]
7402,Mora Mora,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",4,4.5,"['Edgar Allan Poe 94', '11550 Ciudad de México, CDMX', 'Mexico']",11550,Ciudad de México,"{'latitude': 19.433197, 'longitude': -99.197508}",+52 55 5280 3297,[]
7403,Volver Co,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",44,4.0,"['Chihuahua 93', '06700 México, D.F.', 'Mexico']",06700,"México, D.F.","{'latitude': 19.4177985273626, 'longitude': -99.1585024121642}",+52 55 5264 8731,[]
7404,Mercado de San Juan,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",22,4.5,"['Ernesto Pugibet 21', 'Col. Centro', '06000 México, D.F.', 'Mexico']",06000,"México, D.F.","{'latitude': 19.429863087606, 'longitude': -99.1446735815368}",,[]
7405,Paraíso Vegetariano,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}]",4,4.0,"['Atletas 3', 'Col. Country Club', '04220 México, D.F.', 'Mexico']",04220,"México, D.F.","{'latitude': 19.354973, 'longitude': -99.1440749}",+52 55 6840 9032,[]
7406,El Beso Huasteco,"[{'alias': 'mexican', 'title': 'Mexican'}]",36,4.5,"['Calle Córdoba 146', 'Col. Roma', '06700 México, D.F.', 'Mexico']",06700,"México, D.F.","{'latitude': 19.416642, 'longitude': -99.158021}",+52 55 5264 1591,[]
7407,Orígenes Orgánicos,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}]",14,3.5,"['Glorieta de Popocatépetl 41A', 'Col.Condesa', '54030 México, D.F.', 'Mexico']",54030,"México, D.F.","{'latitude': 19.415063, 'longitude': -99.167812}",+52 55 5208 6678,[]
7408,Rosetta,"[{'alias': 'italian', 'title': 'Italian'}]",134,4.0,"['Colima 166', 'Col. Roma Nte.', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.419828, 'longitude': -99.159803}",+52 55 5533 7804,[]
7409,Nieve de Olla,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4,5.0,"['Puebla 124', 'Col. Roma Nte.', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.42275, 'longitude': -99.1605}",,[]
7410,Da Silva,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",19,4.5,"['Oscar Wilde 12', '11560 México, D.F.', 'Mexico']",11560,"México, D.F.","{'latitude': 19.4302860168068, 'longitude': -99.1972212478624}",+52 55 5280 9875,[]
7411,Arrachera House,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3,4.5,"['Paseo de la Reforma 222', 'Col. Juarez', '06600 México, D.F.', 'Mexico']",06600,"México, D.F.","{'latitude': 19.429039, 'longitude': -99.1620865}",,[]
7412,Tacos Coyoacán Video Hall,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",6,4.0,"['Centenario 60', '04100 México, D.F.', 'Mexico']",04100,"México, D.F.","{'latitude': 19.353422, 'longitude': -99.16359}",,[]
7413,Cantina La Piedra,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",9,3.5,"['Aristoteles 124', 'Col. Polanco', '11550 Ciudad de México, CDMX', 'Mexico']",11550,Ciudad de México,"{'latitude': 19.43172, 'longitude': -99.19354}",+52 55 5282 3456,[]
7414,Enhorabuena Café,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",20,5.0,"['Calle Atlixco 13', 'Col. Condesa', '06140 Ciudad de México, CDMX', 'Mexico']",06140,Ciudad de México,"{'latitude': 19.4157199322169, 'longitude': -99.1729169867848}",+52 55 9155 6654,[]
7415,Meroma,"[{'alias': 'signature_cuisine', 'title': 'Signature Cuisine'}]",39,4.5,"['Colima 150', 'Col. Roma Norte', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.420013, 'longitude': -99.159086}",+52 55 5920 2654,[]
7416,Otro Café,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",14,4.5,"['Shakespeare 78', 'Col. Anzures', '11590 Ciudad de México, CDMX', 'Mexico']",11590,Ciudad de México,"{'latitude': 19.4286531005687, 'longitude': -99.17736}",+52 55 5473 9191,[]
7417,Kiin,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}]",5,4.5,"['Orizaba 219', 'Col. Roma Nte.', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.411961, 'longitude': -99.158345}",+52 55 7095 7421,[]
7418,Acacia,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'vegan', 'title': 'Vegan'}]",1,1.0,"['Av. Moliere 353', 'Col. Polanco', '11540 Miguel Hidalgo, CDMX', 'Mexico']",11540,Miguel Hidalgo,"{'latitude': 19.4378900302336, 'longitude': -99.2007899656892}",+52 55 9131 8980,[]
7419,Temictli,"[{'alias': 'vegan', 'title': 'Vegan'}]",2,2.0,"['Berlin 222', 'Col. del Carmen', '06600 Ciudad de México, CDMX', 'Mexico']",06600,Ciudad de México,"{'latitude': 19.35565, 'longitude': -99.16294}",+52 55 3919 0479,[]
7420,Matcha Mío,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",2,5.0,"['Av Oaxaca 92', 'Col. Roma Norte', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.4189, 'longitude': -99.167}",+52 55 8663 2096,[]
7421,Ma y Co Soul Food,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegan', 'title': 'Vegan'}]",3,4.5,"['Amsterdam 76', 'Col. Hipodromo Condesa', '06100 Ciudad de México, CDMX', 'Mexico']",06100,Ciudad de México,"{'latitude': 19.4140799, 'longitude': -99.17006}",+52 55 7827 7987,[]
7422,Doña Vero,"[{'alias': 'mexican', 'title': 'Mexican'}]",3,4.5,"['Coahuila 181', 'Col. Roma Norte', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.411044, 'longitude': -99.164751}",+52 55 5264 1542,[]
7424,Broka,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'mexican', 'title': 'Mexican'}]",36,4.0,"['Zacatecas 126', 'Col. Roma', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.415736, 'longitude': -99.159936}",+52 55 4437 4285,[]
7425,Lord Buddha Restaurant,"[{'alias': 'indpak', 'title': 'Indian'}]",5,5.0,"['Calle Querétaro 225', 'Col. Roma Nte.', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.414192, 'longitude': -99.164552}",+52 55 4214 0992,[]
7426,La Guarida Del Diablo Panzón,"[{'alias': 'mexican', 'title': 'Mexican'}]",3,5.0,"['Viena 179', 'Col. Del Carmen', '04100 Ciudad de México, CDMX', 'Mexico']",04100,Ciudad de México,"{'latitude': 19.3566143, 'longitude': -99.1640499051799}",+52 55 6378 4576,[]
7427,A Vuelta de Bagel,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'bagels', 'title': 'Bagels'}]",4,4.5,"['San Luis Potosi 60', 'Col. Roma', '01090 México, D.F.', 'Mexico']",01090,"México, D.F.","{'latitude': 19.4144566135129, 'longitude': -99.157176554896}",+52 55 4633 8950,[]
7428,Qūentin Café,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",13,4.0,"['Av. Álvaro Obregón 64', 'Col. Roma Norte', '01299 México, D.F.', 'Mexico']",01299,"México, D.F.","{'latitude': 19.418483, 'longitude': -99.157514}",+52 55 7096 9968,[]
7429,Casa Morgana,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3,5.0,"['Calle Milán 36', 'Col. Juarez', '06600 Cuidad de Mexico, CDMX', 'Mexico']",06600,Cuidad de Mexico,"{'latitude': 19.4298323315605, 'longitude': -99.1568500176072}",+52 55 1966 5470,[]
